,S&P 500,NASDAQ Composite,FTSE 100,Hang Seng,Shanghai Composite,Shenzhen Component,CSI 300
1995-01-03,459.1099853515625,743.5800170898438,3065.699951171875,7844.10009765625,639.88,1269.61,
1995-01-04,460.7099914550781,745.8400268554688,3051.60009765625,7887.0,653.81,1302.13,
1995-01-05,460.3399963378906,745.6599731445312,3032.300048828125,7918.39990234375,646.89,1293.49,
1995-01-06,460.67999267578125,749.6900024414062,3065.0,7683.2998046875,640.76,1295.11,
1995-01-09,460.8299865722656,752.0900268554688,3055.800048828125,7528.89990234375,625.97,1261.31,
1995-01-10,461.67999267578125,756.52001953125,3060.39990234375,7541.7001953125,610.3,1228.06,
1995-01-11,461.6600036621094,755.739990234375,3049.39990234375,7392.7998046875,613.13,1236.09,
1995-01-12,461.6400146484375,756.510009765625,3033.199951171875,7418.10009765625,602.12,1219.01,
1995-01-13,465.9700012207031,762.1599731445312,3048.300048828125,7252.2998046875,597.84,1211.74,
1995-01-16,469.3800048828125,768.1599731445312,3076.699951171875,7504.2001953125,588.81,1177.33,
1995-01-17,470.04998779296875,772.1400146484375,3054.39990234375,7606.5,587.94,1175.07,
1995-01-18,469.7099914550781,772.3800048828125,3054.89990234375,7630.2001953125,593.64,1193.27,
1995-01-19,466.95001220703125,768.5499877929688,3028.60009765625,7422.0,571.72,1156.92,
1995-01-20,464.7799987792969,762.0499877929688,2995.0,7278.10009765625,571.24,1157.13,
1995-01-23,465.82000732421875,759.510009765625,2954.199951171875,6967.89990234375,553.44,1147.54,
1995-01-24,465.8599853515625,763.2000122070312,2969.0,7022.89990234375,547.57,1143.33,
1995-01-25,467.44000244140625,760.97998046875,2982.199951171875,7240.7001953125,555.77,1150.94,
1995-01-26,468.32000732421875,757.5599975585938,3007.300048828125,7310.5,553.1,1163.52,
1995-01-27,470.3900146484375,758.9099731445312,3022.199951171875,7297.10009765625,562.59,1156.65,
1995-01-30,468.510009765625,751.8300170898438,2995.89990234375,7342.7001953125,,,
1995-01-31,470.4200134277344,755.2000122070312,2991.60009765625,,,,
1995-02-01,470.3999938964844,758.3099975585938,3017.300048828125,,,,
1995-02-02,472.7900085449219,763.6400146484375,3034.699951171875,,,,
1995-02-03,478.6499938964844,772.0599975585938,3059.699951171875,7478.89990234375,,,
1995-02-06,481.1400146484375,778.8499755859375,3062.0,7897.7998046875,533.72,,
1995-02-07,480.80999755859375,778.969970703125,3072.699951171875,8004.0,532.49,,
1995-02-08,481.19000244140625,783.77001953125,3072.5,7934.7998046875,533.75,,
1995-02-09,480.19000244140625,785.4400024414062,3099.0,8054.89990234375,553.35,,
1995-02-10,481.4599914550781,790.4299926757812,3109.89990234375,8012.7998046875,541.38,,
1995-02-13,481.6499938964844,789.4199829101562,3081.10009765625,7974.7998046875,548.84,1158.1,
1995-02-14,482.54998779296875,790.6199951171875,3071.300048828125,7862.7001953125,548.11,1155.97,
1995-02-15,484.5400085449219,795.6300048828125,3074.89990234375,8103.10009765625,542.84,1148.94,
1995-02-16,485.2200012207031,793.3099975585938,3051.10009765625,8133.2998046875,538.37,1143.02,
1995-02-17,481.9700012207031,786.969970703125,3044.199951171875,8043.0,533.76,1143.67,
1995-02-20,,,3018.60009765625,7906.7001953125,534.96,1139.42,
1995-02-21,482.7200012207031,784.6199951171875,3023.39990234375,8082.2998046875,541.14,1144.5,
1995-02-22,485.07000732421875,787.9299926757812,3019.5,7909.2998046875,594.64,1266.32,
1995-02-23,486.9100036621094,791.3499755859375,3049.300048828125,7976.39990234375,589.12,1227.29,
1995-02-24,488.1099853515625,791.0800170898438,3037.699951171875,8219.0,558.43,1169.76,
1995-02-27,483.80999755859375,784.5,3025.300048828125,8126.7001953125,561.27,1159.83,
1995-02-28,487.3900146484375,793.72998046875,3009.300048828125,8327.5,549.26,1174.32,
1995-03-01,485.6499938964844,791.8699951171875,3041.199951171875,8297.0,556.95,1174.32,
1995-03-02,485.1300048828125,793.6799926757812,3038.199951171875,8253.2998046875,560.85,1180.05,
1995-03-03,485.4200134277344,798.7899780273438,3025.10009765625,8185.2001953125,577.22,1202.57,
1995-03-06,485.6300048828125,797.77001953125,3001.89990234375,8093.89990234375,616.3,1247.42,
1995-03-07,482.1199951171875,791.3300170898438,2977.0,8138.7001953125,632.96,1278.8,
1995-03-08,483.1400146484375,795.8099975585938,2992.10009765625,7930.0,620.8,1272.29,
1995-03-09,483.1600036621094,796.239990234375,2986.89990234375,8076.7998046875,605.59,1234.42,
1995-03-10,489.57000732421875,802.219970703125,3021.10009765625,7949.39990234375,586.29,1214.18,
1995-03-13,490.04998779296875,802.3099975585938,3011.800048828125,8111.2998046875,586.23,1205.02,
1995-03-14,492.8900146484375,808.239990234375,3050.60009765625,8094.60009765625,588.24,1180.35,
1995-03-15,491.8800048828125,807.3800048828125,3047.0,8365.2001953125,572.6,1180.35,
1995-03-16,495.4100036621094,809.3400268554688,3094.10009765625,8347.7998046875,579.88,1192.19,
1995-03-17,495.5199890136719,808.3300170898438,3089.300048828125,8534.7001953125,593.52,1201.82,
1995-03-20,496.1400146484375,810.489990234375,3124.199951171875,8594.400390625,585.45,1181.41,
1995-03-21,495.07000732421875,809.780029296875,3135.0,8580.2998046875,591.95,1189.36,
1995-03-22,495.6700134277344,809.0999755859375,3139.699951171875,8509.099609375,613.7,1212.25,
1995-03-23,495.95001220703125,811.3900146484375,3136.39990234375,8467.7001953125,611.13,1196.45,
1995-03-24,500.9700012207031,818.6599731445312,3153.39990234375,8484.7001953125,611.77,1204.46,
1995-03-27,503.20001220703125,822.6300048828125,3149.800048828125,8687.5,629.36,1218.22,
1995-03-28,503.8999938964844,826.1400146484375,3128.300048828125,8827.900390625,626.55,1206.74,
1995-03-29,503.1199951171875,819.1599731445312,3142.300048828125,8732.7998046875,637.15,1224.46,
1995-03-30,502.2200012207031,816.8599853515625,3176.199951171875,8676.2001953125,630.93,1210.1,
1995-03-31,500.7099914550781,817.2100219726562,3137.89990234375,8587.7001953125,646.92,1225.37,
1995-04-03,501.8500061035156,818.0499877929688,3143.10009765625,8400.400390625,656.88,1231.49,
1995-04-04,505.239990234375,813.719970703125,3188.10009765625,8491.900390625,660.16,1226.84,
1995-04-05,505.57000732421875,816.3200073242188,3190.199951171875,,649.7,1210.78,
1995-04-06,506.0799865722656,813.7999877929688,3200.89990234375,8418.2001953125,659.06,1221.42,
1995-04-07,506.4200134277344,814.6900024414062,3210.89990234375,8470.2998046875,673.72,1247.04,
1995-04-10,507.010009765625,821.260009765625,3204.199951171875,8469.7998046875,667.39,1252.06,
1995-04-11,505.5299987792969,824.8300170898438,3190.89990234375,8514.599609375,641.08,1216.87,
1995-04-12,507.1700134277344,828.530029296875,3209.800048828125,8509.7001953125,644.74,1222.17,
1995-04-13,509.2300109863281,832.6400146484375,3208.800048828125,8662.0,632.76,1209.31,
1995-04-14,,,,,640.04,1216.71,
1995-04-17,506.1300048828125,830.8200073242188,,,631.26,1209.97,
1995-04-18,505.3699951171875,825.739990234375,3194.5,8645.0,625.52,1200.61,
1995-04-19,504.9200134277344,816.5499877929688,3170.10009765625,8581.900390625,631.51,1201.56,
1995-04-20,505.2900085449219,819.010009765625,3174.699951171875,8631.400390625,645.2,1205.14,
1995-04-21,508.489990234375,823.4400024414062,3199.89990234375,8645.400390625,635.99,1192.68,
1995-04-24,512.8900146484375,828.9099731445312,3209.300048828125,8625.599609375,619.73,1156.94,
1995-04-25,512.0999755859375,831.280029296875,3214.89990234375,8505.599609375,619.84,1146.77,
1995-04-26,512.6599731445312,836.9099731445312,3226.199951171875,8285.7001953125,601.83,1109.13,
1995-04-27,513.5499877929688,840.9500122070312,3217.60009765625,8312.2998046875,573.31,1062.78,
1995-04-28,514.7100219726562,843.97998046875,3216.699951171875,8361.0,579.93,1088.22,
1995-05-01,514.260009765625,841.6300048828125,3220.39990234375,8226.0,,,
1995-05-02,514.8599853515625,841.7899780273438,3248.199951171875,8212.099609375,579.04,1076.17,
1995-05-03,520.47998046875,850.260009765625,3262.60009765625,8299.7001953125,580.38,1076.17,
1995-05-04,520.5399780273438,846.75,3264.300048828125,8319.7998046875,571.2,1067.5,
1995-05-05,520.1199951171875,843.530029296875,3251.699951171875,8332.2001953125,574.17,1056.34,
1995-05-08,523.9600219726562,849.2899780273438,,8488.400390625,571.51,1046.65,
1995-05-09,523.5599975585938,848.1699829101562,3261.199951171875,8574.099609375,578.5,1055.68,
1995-05-10,524.3599853515625,847.6199951171875,3290.10009765625,8796.900390625,565.14,1026.61,
1995-05-11,524.3699951171875,853.8300170898438,3317.89990234375,9025.7001953125,568.06,1029.58,
1995-05-12,525.5499877929688,858.9400024414062,3310.300048828125,9217.7998046875,584.84,1044.04,
1995-05-15,527.739990234375,863.0599975585938,3310.699951171875,9189.7998046875,582.04,1038.76,
1995-05-16,528.1900024414062,868.25,3300.800048828125,9162.2998046875,578.85,1035.57,
1995-05-17,527.0700073242188,871.9299926757812,3297.39990234375,9170.2001953125,582.89,1042.71,
1995-05-18,519.5800170898438,864.0599975585938,3285.800048828125,9115.7001953125,763.51,1287.35,
1995-05-19,519.1900024414062,864.5700073242188,3261.0,9013.2998046875,855.81,1371.29,
1995-05-22,523.6500244140625,871.1799926757812,3284.5,9058.7001953125,897.42,1415.23,
1995-05-23,528.5900268554688,879.6400146484375,3291.800048828125,9302.900390625,750.3,1177.28,
1995-05-24,528.6099853515625,877.97998046875,3327.300048828125,9258.2001953125,741.93,1177.8,
1995-05-25,528.5900268554688,877.3200073242188,3328.199951171875,9390.599609375,696.85,1127.99,
1995-05-26,523.6500244140625,871.8699951171875,3311.10009765625,9329.2001953125,727.62,1150.9,
1995-05-29,,,,9316.2001953125,710.59,1148.82,
1995-05-30,523.5800170898438,858.7000122070312,3309.89990234375,9245.2998046875,711.0,1143.45,
1995-05-31,533.4000244140625,864.5800170898438,3319.39990234375,9407.400390625,700.51,1130.18,
1995-06-01,533.489990234375,868.8200073242188,3340.60009765625,9559.7001953125,708.67,1139.94,
1995-06-02,532.510009765625,872.969970703125,3345.0,,716.82,1133.54,
1995-06-05,535.5999755859375,882.8499755859375,3376.60009765625,9570.400390625,691.64,1111.84,
1995-06-06,535.5499877929688,879.4000244140625,3380.0,9497.7998046875,689.13,1105.33,
1995-06-07,533.1300048828125,881.5800170898438,3370.800048828125,9382.599609375,716.45,1131.58,
1995-06-08,532.3499755859375,886.1300048828125,3380.800048828125,9292.7998046875,695.93,1105.88,
1995-06-09,527.9400024414062,884.3800048828125,3337.699951171875,9267.599609375,702.62,1110.45,
1995-06-12,530.8800048828125,887.97998046875,3344.60009765625,9121.5,698.72,1100.37,
1995-06-13,536.0499877929688,894.22998046875,3348.0,9103.2001953125,698.95,1098.37,
1995-06-14,536.469970703125,895.719970703125,3339.800048828125,9364.7998046875,689.22,1093.3,
1995-06-15,537.1199951171875,902.6799926757812,3370.39990234375,9262.0,646.85,1045.09,
1995-06-16,539.8300170898438,908.6500244140625,3366.10009765625,9314.0,646.54,1055.26,
1995-06-19,545.219970703125,922.0900268554688,3381.300048828125,,638.96,1052.3,
1995-06-20,544.97998046875,929.8300170898438,3377.199951171875,9278.7001953125,640.66,1052.31,
1995-06-21,543.97998046875,929.1900024414062,3378.300048828125,9243.7001953125,651.81,1063.95,
1995-06-22,551.0700073242188,940.0900268554688,3403.800048828125,9159.0,644.47,1059.41,
1995-06-23,549.7100219726562,938.8699951171875,3379.39990234375,9224.400390625,650.14,1063.02,
1995-06-26,544.1300048828125,926.97998046875,3309.199951171875,9201.2998046875,653.4,1071.3,
1995-06-27,542.4299926757812,919.5599975585938,3313.199951171875,9199.5,649.93,1063.89,
1995-06-28,544.72998046875,920.52001953125,3282.699951171875,9151.400390625,647.64,1059.91,
1995-06-29,543.8699951171875,926.8099975585938,3294.0,9200.099609375,643.92,1052.33,
1995-06-30,544.75,933.4500122070312,3314.60009765625,9206.5,630.58,1050.72,
1995-07-03,547.0900268554688,934.530029296875,3323.699951171875,9138.2001953125,613.18,1028.26,
1995-07-04,,,3349.199951171875,9182.5,620.62,1033.29,
1995-07-05,547.260009765625,941.8200073242188,3394.89990234375,9407.2998046875,636.03,1036.21,
1995-07-06,553.989990234375,952.9299926757812,3388.300048828125,9376.900390625,637.77,1036.33,
1995-07-07,556.3699951171875,969.760009765625,3462.89990234375,9632.2998046875,666.78,1065.84,
1995-07-10,557.1900024414062,976.6300048828125,3455.0,9727.5,666.24,1064.84,
1995-07-11,554.780029296875,970.219970703125,3464.0,9670.0,649.19,1051.8,
1995-07-12,560.8900146484375,988.6300048828125,3450.60009765625,9639.599609375,648.91,1053.02,
1995-07-13,561.0,994.1500244140625,3447.199951171875,9742.400390625,656.15,1067.31,
1995-07-14,559.8900146484375,999.3300170898438,3429.199951171875,9728.0,652.8,1061.93,
1995-07-17,562.719970703125,1005.8900146484375,3442.60009765625,9634.0,695.45,1084.7,
1995-07-18,558.4600219726562,988.530029296875,3420.699951171875,9617.0,715.47,1081.55,
1995-07-19,550.97998046875,952.8699951171875,3405.300048828125,9418.900390625,690.98,1065.46,
1995-07-20,553.5399780273438,960.5700073242188,3400.39990234375,9423.2001953125,690.3,1082.51,
1995-07-21,553.6199951171875,961.77001953125,3413.10009765625,9410.2001953125,693.56,1095.51,
1995-07-24,556.6300048828125,978.5700073242188,3431.60009765625,9288.0,709.92,1100.01,
1995-07-25,561.0999755859375,993.75,3432.89990234375,9359.099609375,703.58,1089.22,
1995-07-26,561.6099853515625,1000.1799926757812,3454.300048828125,9355.0,691.12,1080.38,
1995-07-27,565.219970703125,1010.6599731445312,3458.300048828125,9361.2998046875,697.72,1087.93,
1995-07-28,562.9299926757812,1005.280029296875,3468.89990234375,9451.7001953125,695.42,1085.49,
1995-07-31,562.0599975585938,1001.2100219726562,3463.300048828125,9453.400390625,695.55,1083.06,
1995-08-01,559.6400146484375,991.1099853515625,3449.89990234375,9385.2998046875,715.4,1096.87,
1995-08-02,558.7999877929688,983.75,3499.89990234375,9410.099609375,699.99,1086.7,
1995-08-03,558.75,982.7000122070312,3475.60009765625,9379.7001953125,703.44,1095.33,
1995-08-04,558.9400024414062,991.0900268554688,3482.39990234375,9362.7998046875,709.88,,
1995-08-07,560.030029296875,995.219970703125,3483.5,9318.400390625,718.08,1144.6,
1995-08-08,560.3900146484375,997.1199951171875,3468.800048828125,9303.7998046875,712.53,1152.13,
1995-08-09,559.7100219726562,1005.0999755859375,3468.300048828125,9301.7001953125,717.46,1153.22,
1995-08-10,557.4500122070312,1000.6099853515625,3474.699951171875,9142.599609375,735.15,1159.38,
1995-08-11,555.1099853515625,1004.1099853515625,3467.5,9006.900390625,744.99,1190.84,
1995-08-14,559.739990234375,1012.4400024414062,3441.39990234375,8924.2998046875,776.13,1239.27,
1995-08-15,558.5700073242188,1012.3699951171875,3444.39990234375,8931.2998046875,751.48,1207.57,
1995-08-16,559.969970703125,1025.75,3465.10009765625,8985.099609375,767.66,1228.3,
1995-08-17,559.0399780273438,1029.239990234375,3470.60009765625,8896.7001953125,769.45,1250.26,
1995-08-18,559.2100219726562,1031.280029296875,3509.800048828125,8895.7998046875,757.43,1307.78,
1995-08-21,558.1099853515625,1019.7000122070312,3535.699951171875,8900.5,739.06,1278.17,
1995-08-22,559.52001953125,1025.2900390625,3530.199951171875,8947.2001953125,739.86,1245.85,
1995-08-23,557.1400146484375,1028.18994140625,3515.89990234375,9132.599609375,729.89,1209.3,
1995-08-24,557.4600219726562,1020.9299926757812,3520.0,9058.2998046875,733.85,1230.12,
1995-08-25,560.0999755859375,1019.969970703125,3524.89990234375,9080.400390625,727.58,1203.54,
1995-08-28,559.0499877929688,1008.1500244140625,,,725.62,1192.11,
1995-08-29,560.0,1003.6400146484375,3502.60009765625,9152.900390625,722.08,1169.36,
1995-08-30,560.9199829101562,1012.6099853515625,3504.0,9197.2001953125,715.73,1161.62,
1995-08-31,561.8800048828125,1020.1099853515625,3477.800048828125,9179.900390625,723.87,1171.82,
1995-09-01,563.8400268554688,1019.469970703125,3509.39990234375,9196.5,728.84,,
1995-09-04,,,3522.699951171875,9253.0,737.89,1175.84,
1995-09-05,569.1699829101562,1039.300048828125,3532.39990234375,9222.900390625,739.53,1169.2,
1995-09-06,570.1699829101562,1044.280029296875,3557.699951171875,9194.7001953125,753.75,1181.65,
1995-09-07,570.2899780273438,1051.0799560546875,3545.60009765625,9279.0,753.84,1179.65,
1995-09-08,572.6799926757812,1060.030029296875,3554.5,9393.2001953125,751.08,1170.7,
1995-09-11,573.9099731445312,1066.56005859375,3549.300048828125,9439.0,775.45,1183.12,
1995-09-12,576.510009765625,1065.0,3535.89990234375,9434.7998046875,763.69,1184.42,
1995-09-13,578.77001953125,1067.4000244140625,3570.800048828125,9581.400390625,763.18,1196.5,
1995-09-14,583.6099853515625,1066.9599609375,3565.39990234375,9680.099609375,758.13,1205.92,
1995-09-15,583.3499755859375,1051.0999755859375,3564.60009765625,9797.400390625,755.93,1210.93,
1995-09-18,582.77001953125,1050.1800537109375,3533.300048828125,9770.099609375,757.4,1215.06,
1995-09-19,584.2000122070312,1060.3199462890625,3541.39990234375,9646.099609375,736.74,1175.8,
1995-09-20,586.77001953125,1065.0899658203125,3561.5,9631.0,726.14,1162.44,
1995-09-21,583.0,1058.510009765625,3557.89990234375,9536.2998046875,731.17,1170.87,
1995-09-22,581.72998046875,1053.3900146484375,3514.800048828125,9541.900390625,730.01,1176.57,
1995-09-25,581.8099975585938,1046.1500244140625,3507.0,9497.900390625,723.35,1167.38,
1995-09-26,581.4099731445312,1038.050048828125,3523.300048828125,9583.2998046875,728.86,1168.14,
1995-09-27,581.0399780273438,1026.5400390625,3485.0,9650.599609375,708.46,1145.94,
1995-09-28,585.8699951171875,1047.050048828125,3479.0,9600.599609375,711.19,1145.92,
1995-09-29,584.4099731445312,1043.5400390625,3508.199951171875,9646.2998046875,722.43,1164.96,
1995-10-02,581.719970703125,1027.5699462890625,3520.199951171875,9725.0,,,
1995-10-03,582.3400268554688,1020.4500122070312,3524.199951171875,9805.5,,,
1995-10-04,581.469970703125,1002.27001953125,3544.10009765625,9940.0,717.79,1157.47,
1995-10-05,582.6300048828125,1014.2000122070312,3544.39990234375,9888.0,724.88,1159.14,
1995-10-06,582.489990234375,1012.0399780273438,3526.5,9873.900390625,719.96,1152.67,
1995-10-09,578.3699951171875,984.739990234375,3510.300048828125,9863.400390625,706.29,1133.33,
1995-10-10,577.52001953125,983.469970703125,3460.10009765625,9730.900390625,708.63,1124.6,
1995-10-11,579.4600219726562,1001.5700073242188,3474.300048828125,9635.099609375,710.89,1120.21,
1995-10-12,583.0999755859375,1015.6300048828125,3523.800048828125,9685.099609375,704.4,1112.48,
1995-10-13,584.5,1018.3800048828125,3568.0,9883.7998046875,702.98,1117.73,
1995-10-16,583.030029296875,1018.1300048828125,3557.300048828125,10009.2998046875,701.34,1125.92,
1995-10-17,586.780029296875,1035.43994140625,3562.199951171875,10032.900390625,702.4,1134.8,
1995-10-18,587.4400024414062,1045.3699951171875,3593.0,9973.7001953125,716.83,1149.69,
1995-10-19,590.6500244140625,1046.969970703125,3578.60009765625,9981.599609375,702.79,1132.67,
1995-10-20,587.4600219726562,1039.530029296875,3551.39990234375,9895.2001953125,726.29,1197.46,
1995-10-23,585.0599975585938,1036.9200439453125,3531.5,9880.5,723.09,1187.35,
1995-10-24,586.5399780273438,1039.239990234375,3535.300048828125,9775.7001953125,723.57,1182.52,
1995-10-25,582.469970703125,1026.469970703125,3537.800048828125,9841.099609375,760.41,1226.92,
1995-10-26,576.719970703125,1017.5700073242188,3519.60009765625,9774.5,731.47,1197.68,
1995-10-27,579.7000122070312,1025.550048828125,3497.89990234375,9680.7998046875,722.37,1171.35,
1995-10-30,583.25,1039.68994140625,3510.0,9672.400390625,722.78,1158.09,
1995-10-31,581.5,1036.06005859375,3529.10009765625,9782.400390625,717.32,1153.73,
1995-11-01,584.219970703125,1040.5,3518.699951171875,,723.39,1159.7,
1995-11-02,589.719970703125,1057.3199462890625,3523.0,9749.400390625,721.7,1156.05,
1995-11-03,590.5700073242188,1065.6600341796875,3500.39990234375,9855.7998046875,727.78,1167.19,
1995-11-06,588.4600219726562,1062.1400146484375,3514.800048828125,9736.099609375,736.15,1172.22,
1995-11-07,586.3200073242188,1043.9000244140625,3522.39990234375,9732.400390625,729.69,1164.24,
1995-11-08,591.7100219726562,1047.93994140625,3537.10009765625,9562.5,711.61,1147.5,
1995-11-09,593.260009765625,1065.5899658203125,3541.60009765625,9497.7998046875,711.2,1146.91,
1995-11-10,592.719970703125,1063.8699951171875,3523.39990234375,9411.900390625,708.76,1146.38,
1995-11-13,592.2999877929688,1058.4599609375,3536.800048828125,9385.2001953125,688.7,1125.93,
1995-11-14,589.2899780273438,1040.6199951171875,3547.89990234375,9407.400390625,688.87,1128.22,
1995-11-15,593.9600219726562,1041.8499755859375,3571.39990234375,9431.400390625,692.2,1132.6,
1995-11-16,597.3400268554688,1044.47998046875,3610.800048828125,9367.7001953125,682.44,1127.75,
1995-11-17,600.0700073242188,1045.030029296875,3609.199951171875,9287.900390625,676.19,1132.13,
1995-11-20,596.8499755859375,1029.469970703125,3628.800048828125,9373.900390625,674.74,1135.35,
1995-11-21,600.239990234375,1024.989990234375,3604.10009765625,9452.099609375,678.42,1141.56,
1995-11-22,598.4000244140625,1021.239990234375,3632.39990234375,9501.599609375,663.32,1123.27,
1995-11-23,,,3602.5,9505.7001953125,658.37,1118.41,
1995-11-24,599.969970703125,1030.1700439453125,3624.0,9488.7998046875,659.37,1122.41,
1995-11-27,601.3200073242188,1029.3199462890625,3649.0,9523.900390625,645.03,1109.09,
1995-11-28,606.4500122070312,1050.050048828125,3648.800048828125,9623.7998046875,652.57,1104.85,
1995-11-29,607.6400146484375,1057.5699462890625,3655.5,9617.2998046875,641.59,1092.75,
1995-11-30,605.3699951171875,1059.199951171875,3664.300048828125,9813.2998046875,641.14,1086.18,
1995-12-01,606.97998046875,1055.31005859375,3680.39990234375,9862.599609375,633.81,1081.7,
1995-12-04,613.6799926757812,1069.7900390625,3669.699951171875,9940.599609375,634.92,1081.56,
1995-12-05,617.6799926757812,1065.8900146484375,3664.199951171875,9975.400390625,637.22,1085.23,
1995-12-06,620.1799926757812,1061.72998046875,3662.800048828125,9898.900390625,628.43,1082.57,
1995-12-07,616.1699829101562,1053.1700439453125,3639.5,9864.0,631.84,1082.57,
1995-12-08,617.47998046875,1062.4100341796875,3630.0,9863.599609375,636.78,1086.65,
1995-12-11,619.52001953125,1061.5,3652.10009765625,9835.2001953125,619.26,1069.67,
1995-12-12,618.780029296875,1052.0699462890625,3654.89990234375,9927.7998046875,629.45,1075.66,
1995-12-13,621.6900024414062,1056.5400390625,3662.39990234375,9920.900390625,613.8,1064.95,
1995-12-14,616.9199829101562,1038.18994140625,3671.60009765625,9912.7998046875,614.75,1059.46,
1995-12-15,616.3400268554688,1030.47998046875,3642.60009765625,9858.7001953125,603.89,1049.3,
1995-12-18,606.8099975585938,1002.5599975585938,3596.10009765625,9806.599609375,592.14,1028.51,
1995-12-19,611.9299926757812,1026.4100341796875,3576.89990234375,9705.900390625,592.06,1027.43,
1995-12-20,605.9400024414062,1025.27001953125,3613.699951171875,9877.900390625,601.04,1033.77,
1995-12-21,610.489990234375,1040.6400146484375,3633.300048828125,9907.599609375,597.43,1024.43,
1995-12-22,611.9500122070312,1046.8900146484375,3658.300048828125,9932.2001953125,594.24,1023.62,
1995-12-25,,,,,580.03,1000.4,
1995-12-26,614.2999877929688,1049.3699951171875,,,572.22,994.93,
1995-12-27,614.530029296875,1048.1300048828125,3676.39990234375,9985.2001953125,570.4,997.86,
1995-12-28,614.1199951171875,1042.219970703125,3676.699951171875,9998.2001953125,556.82,982.8,
1995-12-29,615.9299926757812,1052.1300048828125,3689.300048828125,10073.400390625,555.29,987.75,
1996-01-02,620.72998046875,1058.6500244140625,3687.89990234375,10204.900390625,537.87,965.68,
1996-01-03,621.3200073242188,1046.260009765625,3715.60009765625,10397.400390625,542.42,964.13,
1996-01-04,617.7000122070312,1029.8199462890625,3714.10009765625,10573.900390625,558.76,983.4,
1996-01-05,616.7100219726562,1033.469970703125,3704.5,10529.900390625,536.37,966.21,
1996-01-08,618.4600219726562,1032.3699951171875,3720.60009765625,10466.7001953125,539.17,962.12,
1996-01-09,609.4500122070312,998.8099975585938,3700.300048828125,10427.2001953125,558.62,983.08,
1996-01-10,598.47998046875,990.2100219726562,3671.5,10304.599609375,547.62,967.47,
1996-01-11,602.6900024414062,1011.0999755859375,3654.89990234375,10429.7998046875,545.64,964.52,
1996-01-12,601.8099975585938,1008.22998046875,3657.300048828125,10540.0,547.11,970.55,
1996-01-15,599.8200073242188,988.5700073242188,3662.699951171875,10634.5,551.04,973.03,
1996-01-16,608.4400024414062,995.8699951171875,3710.60009765625,10671.2001953125,547.76,971.88,
1996-01-17,606.3699951171875,998.2999877929688,3704.199951171875,10593.7998046875,537.31,959.85,
1996-01-18,608.239990234375,1007.239990234375,3748.699951171875,10536.5,517.63,935.84,
1996-01-19,611.8300170898438,1018.4500122070312,3748.39990234375,10764.099609375,523.51,941.27,
1996-01-22,613.4000244140625,1029.43994140625,3754.199951171875,10955.2998046875,516.46,930.26,
1996-01-23,612.7899780273438,1028.0400390625,3735.0,10957.2001953125,519.6,930.05,
1996-01-24,619.9600219726562,1043.4599609375,3758.199951171875,10960.2001953125,522.63,936.4,
1996-01-25,617.030029296875,1035.949951171875,3734.199951171875,11103.099609375,521.37,935.79,
1996-01-26,621.6199951171875,1040.9599609375,3734.699951171875,11111.900390625,525.57,952.82,
1996-01-29,624.219970703125,1042.510009765625,3734.60009765625,11059.0,529.14,955.4,
1996-01-30,630.1500244140625,1051.300048828125,3735.300048828125,11201.5,532.57,958.82,
1996-01-31,636.02001953125,1059.7900390625,3759.300048828125,11359.7001953125,537.35,958.7,
1996-02-01,638.4600219726562,1069.4599609375,3752.800048828125,11362.7998046875,536.68,962.12,
1996-02-02,635.8400268554688,1072.1099853515625,3781.300048828125,11469.400390625,536.04,956.79,
1996-02-05,641.4299926757812,1083.3399658203125,3746.60009765625,11484.099609375,522.85,943.93,
1996-02-06,646.3300170898438,1089.0799560546875,3747.5,11391.400390625,520.69,940.29,
1996-02-07,649.9299926757812,1084.8800048828125,3726.10009765625,11388.599609375,524.3,938.7,
1996-02-08,656.0700073242188,1093.1700439453125,3708.39990234375,11331.7998046875,521.86,937.38,
1996-02-09,656.3699951171875,1094.5999755859375,3716.300048828125,11310.2998046875,525.41,945.16,
1996-02-12,661.4500122070312,1095.3800048828125,3726.60009765625,11256.599609375,523.85,949.91,
1996-02-13,660.510009765625,1087.219970703125,3747.60009765625,11200.2001953125,529.58,976.35,
1996-02-14,655.5800170898438,1088.030029296875,3745.0,11364.5,529.25,963.55,
1996-02-15,651.3200073242188,1090.5400390625,3779.800048828125,11471.7998046875,536.98,979.13,
1996-02-16,647.97998046875,1090.7099609375,3770.89990234375,11595.0,552.94,1011.23,
1996-02-19,,,3744.300048828125,,,,
1996-02-20,640.6500244140625,1083.239990234375,3714.60009765625,,,,
1996-02-21,648.0999755859375,1096.8499755859375,3725.60009765625,,,,
1996-02-22,658.8599853515625,1117.1099853515625,3740.0,11338.5,,,
1996-02-23,659.0800170898438,1117.7900390625,3740.300048828125,11390.400390625,,,
1996-02-26,650.4600219726562,1113.050048828125,3704.199951171875,11210.400390625,,,
1996-02-27,647.239990234375,1106.1700439453125,3715.89990234375,11197.0,,,
1996-02-28,644.75,1107.550048828125,3738.199951171875,11264.7001953125,,,
1996-02-29,640.4299926757812,1100.050048828125,3727.60009765625,11125.7001953125,,,
1996-03-01,644.3699951171875,1086.0799560546875,3752.699951171875,11194.900390625,,,
